order_id,customer_name,phone,order_date,delivery_date,quantity,unit_price,total_amount,product_category,shipping_status
ORD-323,Jane Smith,0952920067,2024-10-06,2024-10-16,69,-285,-19665,Electronics,delivered
1324,John Doe,0959544263,2024-06-04,2024-05-25,97,9173,889781,Electronics,Unknown Status
1325,Jane Smith,0626608970,2024-12-11,2024-12-29,6,500,3000,Books,Pending 
1326,John Doe,0826413906,2024-07-23,2024-08-01,48,430,20640,,pending
1327,Jane Smith,0458111525,2024-05-05,,14,311,4354,Food,pending
1328,John Doe,0946911070,2024-09-18,2024-09-23,85,381,32385,Books,shipped
1329,Jane Smith,0974050809,2024-04-10,2024-05-05,94,156,14664,Books,pending
1330,John Doe,0535371662,2024-01-20,,95,360,34200,Clothing,pending
1331,Jane Smith,0221583552,2024-06-22,2024-06-26,1,487,487,Books,pending
1332,John Doe,(109) 203-8058,2024-04-03,2024-05-03,29,284,8236,Clothing,pending
1333,Jane Smith,N/A,2024-07-14,2024-07-21,16,176,2816,Books,pending
1334,,0991029364,2024-06-14,2024-06-24,80,452,36160,Books,delivered
1335,Jane Smith,0259693433,2024-04-04,2024-05-04,-7,$209,-1463,Books,delivered
1336,John Doe,0365180555,2024-06-02,2025-13-45,36,196,7056,Clothing,shipped
1337,Jane Smith,0727416570,2024-07-03,2024-07-07,84pcs,492,41328,Clothing,pending
1338,John Doe,0701666987,2024-06-12,2024-06-15,3,499,1497,Books,delivered
1339,Jane Smith,0530408291,2024-10-09,2025-13-45,N/A,142,0,Clothing,shipped
ORD-340,John Doe,0948923178,2024-01-21,2024-01-25,45pcs,462,20790,Food,pending
1341,Jane Smith,0677016715,2024-11-28,2024-12-22,81,147,11907,Books,shipped
1342,John Doe,0289097266,2024-04-19,2024-04-20,88,475,41800,Electronics,pending
1343,  John  ,0387393957,2024-03-21,,91,427,38857,Food,pending
1344,John Doe,0340853982,2024-01-08,2024-01-16,92,62,5704,ELECTRONICS,pending
1345,Jane Smith,0829535965,2024-07-05,2024-07-15,85,413,9841,Clothing,shipped
1346,John Doe,0446875956,2024-03-06,2024-03-22,43,291,12513,Books,PENDING
1347,Jane Smith,0488382549,2024-01-07,2025-13-45,8,81,648,Books,pending
1348,John Doe,0847455877,2024-07-12,2024-07-10,21,24936,523656,electronics,delivered
1349,Jane Smith,0576713058,2024-11-23,2024-11-21,N/A,-427,0,Food,delivered
1350,John Doe,0234360915,2024-07-06,2024-07-09,83,227,18841,Electro­nics,pending
1351,Jane Smith,0431915198,2024-04-18,2024-04-21,62,21616,20324,ELECTRONICS,delivered
1352,John Doe,0204560805,2024-06-14,2024-07-09,76,$83,6308,Clothing,delivered
1353,Jane Smith,0753628442,2024-11-17,2024-11-28,6,322,1932,Electronics,shipped
1354,John Doe,2347411580,2024-10-12,2024-10-27,57,30,1710,Clothing,delivered
1355,Jane Smith,0832888487,2024-01-20,2024-02-12,-9,208,-1872,Books,pending
1356,John Doe,0440682024,2024-06-20,2024-06-29,19,-308,-5852,Books,pending
1357,Jane Smith,0174366341,2024-05-13,2024-05-27,7,94,658,Clothing,delivered
1358,John Doe,0876018644,2024-11-19,2024-12-13,20,415,8300,,pending
1359,Jane Smith,33900697371,2024-06-27,2024-07-24,59,401,23659,Clothing,delivered
1360,John Doe,0206542097,2024-02-26,,80,26,2080,Books,pending
1361,Jane Smith,0942495598,2024-12-13,2024-12-07,85,133,27268,Electronics,delivered
1362,John Doe,0359664179,2024-09-13,2024-10-09,50,233,11650,Books,shipped
1363,Jane Smith,33127530985,2024-10-23,2024-10-24,81,109,8829,Food,pending
1364,John Doe,0739836790,2024-02-04,2024-02-07,51,330,45145,Books,pending
1365,Jane Smith,0468089919,2024-06-16,,78,2509,195702,Clothing, PENDING
1366,John Doe,0198751865,2024-06-23,2024-07-09,33,211,6963,Clothing,shipped
1367,Jane Smith,0560971296,2024-04-19,2024-05-04,-2,496,-992, Electronics ,pending
1368,john,0231322499,2024-01-11,2024-01-30,50,376,18800,Books,shipped
1369,John,0552300048,2024-02-04,2024-02-12,74,216,35061,,pending
1370,John Doe,0185649391,2024-09-25,2024-10-18,16,432,6990,Books,delivered
1371,Jane Smith,0156361762,2024-05-26,2024-05-25,79,308,24332,Books,delivered
1372,John Doe,0884759871,2024-08-08,2024-08-20,95,118,14264,Books,delivered
1373,Jane Smith,0803611574,2024-03-28,2024-04-09,26,167,4342,electronics,pending
ORD-374,John Doe,0477910762,2024-05-04,2024-05-09,57,226,12882,Books,pending
1375,Jane Smith,2143226860,2024-04-20,2024-04-28,27,157,4239,Books,delivered
1376,John Doe,0252292721,2024-01-22,2024-01-31,2,136,,ELECTRONICS,pending
1377,Jane Smith,0626844145,2024-12-12,2024-12-24,43,315,13545,Clothing,delivered
1378,,0562482630,2024-06-07,2024-06-28,70,145,10150,Food,Unknown Status
1379,Jane Smith,0950967842,2024-06-10,2025-13-45,67,157,19415,Electronics,pending
1380,John Doe,N/A,2024-05-05,2024-05-27,92,51,,Books,pending
1381,Jane Smith,0446260154,2024-10-05,2024-10-23,81,59,4779,Food,shipped
1382,John Doe,9189853166,2024-03-20,2024-04-14,60,38,2280,Electro­nics,Pending 
1383,Jane Smith,0648489728,2024-12-23,2024-12-19,18,169,3042,Clothing,Unknown Status
1384,John Doe,0994133220,2024-09-15,2024-10-01,70,73,5110,Clothing,delivered
1385,Jane Smith,0494427683,2024-11-09,2024-11-23,16,$156,42726,Electronics,pending
1386,John Doe,0640312926,2024-04-12,2024-04-18,44,347,15268,Books,pending
1387,Jane Smith,0447974614,2024-10-19,2024-10-21,94pcs,253,23782,Clothing,delivered
1388,John Doe,(967) 867-2194,2024-06-20,2025-13-45,18,234,4212,Clothing,pending
1389,Jane Smith,0486075687,2024-07-19,2024-08-12,25,326,8150,Books,pending
1390,John Doe,0455322430,2024-01-08,2024-01-21,37,266,9842,Books,delivered
ORD-391,Jane Smith,0249560024,2024-04-18,2024-05-18,73,,0,Electronics,pending
1392,  John  ,0476086325,2024-07-16,2024-07-17,-7,292,-2044,Books,pending
1393,Jane Smith,0162193817,2024-04-08,2025-13-45,69,-369,-25461,electronics,Unknown Status
1394,John Doe,0614001677,2024-11-04,2024-11-11,29,454,13166,Electronics,PENDING
1395,Jane Smith,0659414065,2024-04-10,2024-05-07,-7,265,-1855,Electronics,pending 
1396,John,N/A,2024-04-13,2024-04-23,98pcs,$312,30576,Clothing,delivered
1397,Jane Smith,0217263564,2024-09-13,2024-10-01,67,131,,Electronics,shipped
1398,John Doe,0940123824,2024-11-26,2025-13-45,23,$5,115,Clothing,pending
1399,Jane Smith,0377032861,2024-11-06,,0,126,46928,Electronics,shipped
1400,JOHN,0576540243,2024-02-17,2024-02-13,54,,0,Food,delivered
ORD-401,Jane Smith,0214065852,2024-10-07,2024-10-24,49,$372,18228,Clothing,delivered
1402,John Doe,0155224158,2024-10-16,2024-10-23,32,69,2208,Electronics,shipped
1403,Jane Smith,0987752467,2024-03-18,2024-04-09,41,263,10783,Electronics,delivered
1404,John Doe,0125696210,2024-12-06,2025-01-05,90,469,42210,Electronics,Pending 
1405,Jane Smith,0913531298,2024-08-23,2024-09-22,1,234,234,Clothing,delivered
1406,John Doe,0512389604,2024-06-25,2024-07-19,36,70,2520,Food,pending
1407,Jane Smith,0129366972,2024-10-02,2024-10-03,37,435,16095,Electronics,shipped
1408,John Doe,0962903047,2024-02-24,2024-03-12,87,231,20097,Electronics,pending
1409,Jane Smith,0262600063,2024-08-27,2024-09-17,96,373,35808,Clothing,delivered
1410,John Doe,0626371835,2024-11-13,2024-11-21,37,100,3700,electronics,shipped
1411,Jane Smith,N/A,2024-05-17,2024-06-04,51,258,13158,Books,delivered
1412,John Doe,0749572144,2024-09-01,2025-13-45,46,195,8970,Clothing,shipped
1413,Jane Smith,N/A,2024-01-25,2024-02-10,37pcs,149,5513,Food,delivered
1414,John Doe,0681643744,2024-10-28,2024-10-29,84,218,18312,Clothing,delivered
1415,Jane Smith,0126727441,2024-07-25,2024-08-15,11,137,26523,Clothing,PENDING
1416,John Doe,0706999525,2024-10-14,2024-11-01,84,388,32592,Electronics,pending
1417,Jane Smith,0555462192,2024-08-06,2024-09-03,56,175,9800,Clothing,shipped
1418,John Doe,0873233971,2024-03-06,,1,179,41058,Food,shipped
1419,Jane Smith,0727568144,2024-12-10,2024-12-28,20,74,1480,Food,delivered
1420,John Doe,0198073715,2024-10-05,,57,133,7581,Food,pending
1421,Jane Smith,0863803756,2024-03-27,2024-04-05,45,187,8415,Clothing,delivered
1422,John Doe,0452672163,2024-02-12,,51,46580,2375580,Electro­nics,shipped
1423,Jane Smith,0905935956,2024-09-26,2024-10-19,17,373,6488,Clothing,shipped
1424,John Doe,0730122695,2024-12-12,2025-01-08,98,151,14798,Electronics,pending
1425,Jane Smith,0224835032,2024-02-06,2024-02-07,48,358,17184,Clothing,shipped
1426,John Doe,0313915836,2024-03-10,2024-03-22,58,309,17922,Food,shipped
1427,Jane Smith,0197450121,2024-09-25,2024-10-25,18,471,46059,ELECTRONICS,Unknown Status
1428,John Doe,0428860953,2024-03-15,2024-04-04,52,257,13364,Electronics,delivered
1429,jOhN ,0740864045,2024-12-17,2024-12-22,12,94,1128,Food, PENDING
1430,John Doe,0932803308,2024-06-01,2024-06-23,49,75,3675,Food,shipped
1431,Jane Smith,0128879653,2024-04-20,2024-05-07,10,232,25270,Food,shipped
ORD-432,John Doe,0995750327,2024-02-15,2024-03-07,N/A,258,0,Books,delivered
1433,Jane Smith,0674477822,2024-06-04,2024-06-17,N/A,324,0,ELECTRONICS,PENDING
1434,jOhN ,0462346788,2024-11-10,2025-13-45,58,28,1624,Clothing,shipped
1435,Jane Smith,0996486264,2024-12-27,2025-01-08,78pcs,381,41829,Electronics,delivered
1436,John Doe,0305775789,2024-10-09,2024-11-04,61,105,6405,Food,pending
1437,Jane Smith,0781672153,2024-06-04,2025-13-45,92,287,26404,ELECTRONICS,pending
1438,John Doe,0374547837,2024-07-02,2024-07-18,68,25,1700,Books,Unknown Status
1439,Jane Smith,0241408993,2024-07-20,2024-07-27,21,190,3990,Food,delivered
1440,John Doe,0533755155,2024-08-25,2024-09-24,N/A,60,0,Electronics,delivered
1441,Jane Smith,N/A,2024-10-08,2024-10-20,77pcs,445,34265,Books,shipped
1442,  John  ,0363117180,2024-11-20,2024-12-05,43,45,2218,Books,shipped
1443,Jane Smith,0673561540,2024-12-01,2024-12-27,47,413,19411,Electronics,delivered
1444,John Doe,0789380446,2024-12-03,2024-12-28,58,85,,Food,delivered
1445,Jane Smith,0846339174,2024-03-05,2024-03-13,28pcs,-187,-5236,Clothing,delivered
1446,John Doe,0281592156,2024-09-16,,29,110,3190,Clothing,pending
1447,Jane Smith,0674187598,2024-04-09,2024-05-07,6,385,2310,Electronics,delivered
1448,John Doe,33948273358,2024-08-07,2024-08-17,15,335,5025,electronics,pending
1449,Jane Smith,0671434688,2024-04-11,2024-04-26,1,43,43,electronics,pending
1450,John Doe,0922937760,2024-09-16,2024-10-05,51,499,25449,Food,shipped
1451,Jane Smith,0430730611,2024-07-19,2024-08-01,53pcs,19,1007,Food,PENDING
1452,John Doe,0640031385,2024-08-28,2024-09-21,6,137,822,Food,shipped
1453,Jane Smith,0544290076,2024-03-28,2024-03-31,85,,0,Food,shipped
1454,John Doe,0313658711,2024-11-23,2024-11-28,63,201,28752,Food,delivered
1455,  John  ,0938150211,2024-02-18,2024-03-08,97,465,45105,Food,delivered
1456,,N/A,2024-07-01,2024-06-25,87,430,37410,Clothing,shipped
1457,jOhN ,N/A,2024-03-18,2024-04-17,55,23,1265,Books, PENDING
1458,John Doe,0974562092,2024-02-03,2024-02-20,63,117,7371,Electronics,Unknown Status
1459,Jane Smith,0432840339,2024-02-14,2024-03-08,61,19003,1159183, Electronics ,Unknown Status
1460,John Doe,(732) 524-3580,2024-03-06,2024-04-01,21,14374,301854,Food,pending
1461,,0149928404,2024-09-13,2024-09-17,29pcs,222,6438,Electronics,shipped
1462,John Doe,0613022936,2024-08-24,2024-09-10,11,137,1507,Books,delivered
1463,Jane Smith,0255929857,2024-10-24,2024-11-06,2,$407,814,electronics,delivered
1464,John Doe,0382184330,2024-09-15,2024-10-15,44,352,15488,Books,pending
1465,Jane Smith,0235612785,2024-06-10,2024-07-08,66,,0,Electronics,pending
1466,John Doe,0781726567,2024-11-28,2024-12-03,26,471,12246,Food,Pending 
1467,Jane Smith,0171741852,2024-01-25,2024-02-19,51,437,22287,Books,delivered
1468,John Doe,N/A,2024-02-17,2024-03-04,70,476,33320,,delivered
1469,Jane Smith,0914389724,2024-05-08,2024-05-28,64,452,28928,Food,shipped
1470,John Doe,0734672082,2024-07-22,2024-08-07,67,439,29413,Clothing,delivered
1471,Jane Smith,0594718999,2024-10-28,2024-11-18,28,$485,13580,,shipped
1472,John Doe,0151323907,2024-06-15,2024-06-21,42,265,11130,Clothing,delivered
1473,Jane Smith,0317055967,2024-05-28,2024-06-26,3,296,888,Electronics,delivered
1474,John Doe,0479889481,2024-07-05,2024-08-01,11,89,979,Clothing,delivered
1475,Jane Smith,0618910736,2024-08-14,2024-08-20,50,144,7200,Food, PENDING
1476,John Doe,0203746446,2024-09-23,2024-10-13,71,245,17395,Clothing,PENDING
1477,john,0168479854,2024-11-12,2024-11-07,92,212,19504,Food,delivered
1478,John Doe,0107274967,2024-10-02,2024-10-05,94,437,41078,Electronics,PENDING
1479,Jane Smith,0248723442,2024-06-06,2024-07-05,26,394,16993,Electro­nics,pending 
1480,John Doe,0105004743,2024-06-13,2024-06-25,80,359,28720,Clothing,shipped
ORD-481,jOhN ,0229152969,2024-05-10,2024-05-16,79,209,16511,Clothing,shipped
1482,John Doe,0970705148,2024-11-23,2024-11-26,74,154,11396,Books,shipped
ORD-483,Jane Smith,0944347580,2024-05-25,2024-06-01,74,34,2516,Books,pending
1484,,0299399647,2024-04-23,2024-05-12,-4,,0,Books,shipped
ORD-485,Jane Smith,0554021632,2024-11-19,2024-12-18,2,428,856,electronics,PENDING
1486,John Doe,0949533843,2024-08-03,2024-08-12,37,71,2627,Books,pending
1487,Jane Smith,0918772601,2024-12-26,2024-12-19,77,403,31031,Food,pending
1488,John Doe,0413323876,2024-09-03,2024-09-27,32,172,44976,Electro­nics,pending
1489,,0106336800,2024-07-01,2024-07-05,N/A,$422,0,Books,delivered
1490,John Doe,0264430586,2024-08-18,2024-09-11,21,$413,,Clothing,delivered
1491,Jane Smith,0576626352,2024-07-15,2024-08-08,73,470,34310,Food,pending
1492,John Doe,0542508175,2024-01-07,2024-01-20,4,391,1564,Clothing,pending
1493,Jane Smith,0757478848,2024-09-24,2024-09-27,-10,390,-3900,Food,shipped
1494,John Doe,0263226903,2024-03-14,2024-04-01,89,475,42275,Books,delivered
1495,Jane Smith,0121320928,2024-08-22,2024-09-20,87,352,30624,Electronics,shipped
ORD-496,John Doe,0306183282,2024-09-09,,90,,0,Electronics,delivered
ORD-497,Jane Smith,0517038254,2024-01-23,2024-02-18,91,260,23660,Food,pending
1498,John Doe,33500922627,2024-12-01,2024-12-04,59,38,2242,Electronics,shipped
1499,,(587) 937-4232,2024-10-23,2024-11-20,11,106,1166, Electronics ,pending
1500,John Doe,0406449156,2024-04-14,2024-04-15,97,40,3880,electronics,pending
1501,Jane Smith,0170736833,2024-10-09,2024-11-04,41,363,14883,Books,shipped
1502,John Doe,0946393426,2024-06-13,2024-06-14,20,86,1720,Food,delivered
1503,Jane Smith,0479427505,2024-02-03,2024-02-08,54,169,9126,Food,delivered
1504,John Doe,2791003851,2024-11-16,2024-11-27,81,426,34506,,pending
1505,Jane Smith,0881498108,2024-05-03,2024-05-12,61,257,15677,Food,delivered
1506,John Doe,0309318542,2024-09-26,2024-10-19,-6,-330,1980,Clothing,pending
1507,Jane Smith,0858380341,2024-10-15,2024-10-16,48,,0,Electronics,delivered
ORD-508,John Doe,0172901335,2024-03-05,2024-03-08,53,223,11819,Clothing,shipped
1509,jOhN ,0848707043,2024-03-28,2024-04-18,-6,30,,Food,shipped
1510,John Doe,N/A,2024-11-24,2024-12-07,43,241,39642,Books,shipped
1511,Jane Smith,0902378319,2024-05-27,2024-06-06,73,,11956,Books,shipped
1512,John Doe,0816211902,2024-04-03,2024-04-23,2pcs,300,600,Books,shipped
1513,  John  ,0382099523,2024-08-26,2024-09-17,23,6642,152766,Food,shipped
1514,John Doe,0139901496,2024-08-14,2024-09-02,36,353,12708,Electronics,Unknown Status
1515,Jane Smith,0868336705,2024-12-02,2024-12-29,48,218,10464,Food,shipped
1516,John Doe,33371871756,2024-06-17,2024-06-28,74,51,3774,Electronics,delivered
1517,Jane Smith,0225543343,2024-06-24,2024-07-11,96,242,23232,Electronics,delivered
1518,John Doe,0203709736,2024-04-01,2024-03-27,10,348,3480,Clothing,shipped
1519,Jane Smith,0477416987,2024-01-09,2024-01-27,45,259,11655,Clothing,pending
1520,John Doe,N/A,2024-05-18,2024-06-01,87,247,21489,Electronics,delivered
1521,Jane Smith,0455854794,2024-07-04,2024-07-20,0,184,0,Electronics,delivered
1522,,0561680490,2024-01-23,2024-01-27,-4,495,-1980,Clothing,delivered
1523,Jane Smith,0613119468,2024-02-26,2024-02-28,90,,0,Clothing,shipped
1524,John Doe,0516458857,2024-09-21,2024-10-13,9,330,2970,Food,pending
1525,,0519592782,2024-08-20,2024-09-05,83,264,21912,Electronics,pending
1526,john,0966307123,2024-06-10,2024-07-08,89,412,36668,electronics,delivered
1527,Jane Smith,0651385662,2024-04-11,2024-04-18,67,106,7102,Food,delivered
1528,John Doe,0878025484,2024-12-10,2025-01-06,48,285,13680,Electronics,shipped
ORD-529,Jane Smith,0691249692,2024-10-27,2024-10-29,14,195,2730,Electronics,shipped
1530,John Doe,N/A,2024-11-19,2024-11-17,56,485,27160,Food,shipped
1531,Jane Smith,0759419497,2024-04-15,2024-04-24,75,443,46789,Books,pending
1532,John Doe,0662571330,2024-06-11,2024-06-02,48,96,4608,Clothing,shipped
1533,,0849021805,2024-02-15,2025-13-45,N/A,188,0,Clothing,delivered
1534,John Doe,0916806401,2024-04-03,2024-04-21,11pcs,233,2563,Electronics,pending
1535,Jane Smith,0409498553,2024-09-16,2024-10-12,99,246,24354,Clothing,Unknown Status
1536,John Doe,0161042301,2024-03-08,2024-03-17,92,203,18676,Books,delivered
1537,Jane Smith,0999395933,2024-12-13,2024-12-30,N/A,472,0,Clothing,delivered
1538,John Doe,0952293873,2024-05-13,2025-13-45,60,36,2160,Food,PENDING
1539,Jane Smith,33415627526,2024-06-11,2024-06-15,4,181,724,Electronics,shipped
1540,John Doe,0904165323,2024-10-17,2024-10-14,57,110,25258,Electronics,pending
1541,Jane Smith,0710085965,2024-05-07,2024-05-05,-3,354,-1062,Food,shipped
1542,John Doe,0450612215,2024-09-05,2024-09-27,29,163,4727,Food,pending
1543,Jane Smith,0264559794,2024-02-23,2024-03-08,80,465,26702,Books,shipped
1544,John Doe,0731814631,2024-04-13,2024-05-09,49,86,4214, Electronics ,Unknown Status
1545,Jane Smith,0987723971,2024-12-12,2024-12-22,-1,$1,-1,Books,delivered
1546,jOhN ,0750867643,2024-05-06,2024-05-26,44,270,11880,Clothing,delivered
1547,Jane Smith,0731019919,2024-02-05,2024-02-08,31,492,15252,Books,shipped
1548,  John  ,0518285868,2024-03-27,2024-04-19,96,300,28800,Food,shipped
1549,Jane Smith,0317170067,2024-12-06,2024-12-29,14,180,2520,Books,delivered
1550,John Doe,N/A,2024-12-19,2024-12-21,-1,485,-485,Clothing,delivered
1551,Jane Smith,0104601001,2024-09-08,2024-08-31,-10,289,,Food,shipped
1552,John Doe,0352150449,2024-07-18,2024-07-19,62,9511,589682,Food,pending
1553,Jane Smith,0842554204,2024-09-21,2024-09-18,N/A,101,0,Books,delivered
1554,John Doe,0303259499,2024-09-09,2024-10-05,44,483,21252,Books,shipped
1555,Jane Smith,0171833935,2024-12-08,2024-12-26,26,$97,23392,ELECTRONICS,pending
1556,John Doe,0702811853,2024-02-19,2024-03-14,82,449,36818,Food,shipped
1557,Jane Smith,0431126013,2024-12-10,2025-13-45,18,58,1044,Clothing,pending
1558,John Doe,0971424278,2024-12-18,2025-01-17,97,180,17460,Electro­nics,PENDING
ORD-559,Jane Smith,0702573674,2024-04-03,2024-04-26,N/A,452,0,Food,pending
1560,John Doe,0985864250,2024-09-10,2024-10-10,16,,0,Clothing,delivered
1561,Jane Smith,N/A,2024-02-22,2024-02-26,90,8009,720810,Electronics,shipped
1562,John Doe,0256675553,2024-04-13,2024-05-05,7,436,30164,Electronics,shipped
1563,Jane Smith,0587939486,2024-06-10,2024-06-19,62,-121,-7502,Clothing,delivered
1564,John Doe,0533485406,2024-01-03,2024-01-13,72,331,23832,,shipped
1565,JOHN,0874039825,2024-07-09,2024-07-22,46,33,1518,Books,pending
1566,John Doe,0320073428,2024-08-14,2024-09-01,28,$6,168,Books,pending
1567,Jane Smith,0917021681,2024-04-02,2024-04-27,-3,55,-165,,shipped
1568,John Doe,0816506411,2024-05-07,2024-05-31,38,70,2660,Food,delivered
1569,Jane Smith,33502154588,2024-02-25,2024-03-10,67,312,20904,Clothing,delivered
1570,John Doe,0399762291,2024-06-09,2024-07-06,52pcs,307,15964,Electronics,delivered
1571,Jane Smith,0348893815,2024-03-08,2024-04-06,68,101,32245,Clothing,pending
1572,jOhN ,33916193678,2024-01-25,2024-01-24,93,22135,2058555,Clothing,shipped
1573,Jane Smith,0749475049,2024-01-24,2024-01-28,38,305,11590,Clothing,delivered
1574,John,0601773279,2024-01-02,2025-13-45,44,203,8932,Clothing,pending
1575,Jane Smith,N/A,2024-12-02,2024-12-16,46,$320,14720,Clothing,Pending 
1576,John Doe,0696778659,2024-09-24,2024-09-19,61,401,24461,Electronics,delivered
1577,Jane Smith,0537701423,2024-05-06,2024-04-29,68,246,16728,Books,shipped
1578,,0825582010,2024-06-11,2024-07-09,-9,272,-2448,Clothing,delivered
1579,Jane Smith,0244153970,2024-08-20,2024-08-22,38,191,7258,Electronics,pending
1580,John Doe,0945435411,2024-02-18,2024-02-14,64,461,,Electronics,delivered
1581,Jane Smith,33637604820,2024-10-04,2024-10-31,49,431,21119,Electronics,shipped
1582,John Doe,0748208713,2024-07-17,2024-08-11,21,241,5061,ELECTRONICS,delivered
1583,Jane Smith,0776970557,2024-01-25,2024-02-08,N/A,19,0,Clothing,delivered
1584,,0444003485,2024-12-07,2025-01-05,71,227,16117,Food,pending
1585,,0308380207,2024-06-10,2024-07-04,N/A,351,0,Electronics,delivered
1586,John Doe,N/A,2024-08-09,2024-09-01,80,292,23360,Books,pending 
1587,Jane Smith,0366503598,2024-03-11,2024-04-09,25,423,10575,Books,pending
1588,John Doe,0226397304,2024-08-25,2024-08-31,93,474,44082,Electronics,pending
